model,trait,component,retained,trait_loading,trait_weight,supported_consensus_axis
Gemma,competitive,C5,True,0.1820477814738152,0.0354425467241889,True
Qwen,conceptual,C5,True,-0.1202098713885575,-0.0223514079331422,True
Llama,conceptual,C5,True,-0.1853877869739278,-0.0077024789097643,True
Gemma,conceptual,C5,True,-0.001732061251258,-0.0259028377432942,True
Qwen,conciliatory,C5,True,-0.0851639377642668,-0.0144997049051724,True
Llama,conciliatory,C5,True,-0.1716982360453714,-0.0180519305995954,True
Gemma,conciliatory,C5,True,-0.1387036135328618,-0.0219117059360734,True
Qwen,concise,C5,True,0.4249573824031914,0.0472596449397152,True
Llama,concise,C5,True,-0.0232166929181644,0.0233407604298443,True
Gemma,concise,C5,True,0.0786875167401008,0.0454897600664946,True
Qwen,condescending,C5,True,-0.0833506415978097,-0.031818309222585,True
Llama,condescending,C5,True,-0.1397038303000081,-0.0303561453923131,True
Gemma,condescending,C5,True,-0.1542709033950678,-0.0294224153585383,True
Qwen,confident,C5,True,0.3420400643189921,0.068501896781096,True
Llama,confident,C5,True,0.5000280807442221,0.056499395626587,True
Gemma,confident,C5,True,0.236133901851989,0.0348793874554078,True
Qwen,confrontational,C5,True,0.1543102107285359,0.0384928886741609,True
Llama,confrontational,C5,True,0.3238645553801839,0.0469673477525565,True
Gemma,confrontational,C5,True,0.3176893422097772,0.0445220322935365,True
Qwen,conscientious,C5,True,0.0254839147624005,0.0144994833591116,True
Llama,conscientious,C5,True,0.0799348001435514,0.013814026758122,True
Gemma,conscientious,C5,True,0.106955370218894,0.0193019642821935,True
Qwen,constructivist,C5,True,-0.0375636467714681,0.0140777754414515,True
Llama,constructivist,C5,True,-0.1760966454763365,-0.0088455498648551,True
Gemma,constructivist,C5,True,-0.0455111304615882,-0.0276636626149973,True
Qwen,contemporary,C5,True,-0.0015067414163244,0.0092770818766909,True
Llama,contemporary,C5,True,0.0383068835493644,-0.0001960034726518,True
Gemma,contemporary,C5,True,-0.0512416383284971,-0.0026825591472949,True
Qwen,contrarian,C5,True,0.0014850393872326,0.0011581229567297,True
Llama,contrarian,C5,True,-0.0806273279931431,0.0011728067303808,True
Gemma,contrarian,C5,True,0.047988204005979,-0.012277814783368,True
Qwen,convergent,C5,True,0.2385814678045753,0.0389254901686354,True
Llama,convergent,C5,True,0.1785120414309208,0.0260571164673513,True
Gemma,convergent,C5,True,0.0494252541680136,0.0453648013916881,True
Qwen,cosmopolitan,C5,True,-0.2259397623083048,-0.0384319529281509,True
Llama,cosmopolitan,C5,True,-0.1620426770235873,-0.0117087259426924,True
Gemma,cosmopolitan,C5,True,-0.1170896796319707,-0.0304256472126422,True
Qwen,creative,C5,True,-0.0395861970562943,-0.0157332087811322,True
Llama,creative,C5,True,-0.1596733546014784,-0.0161488793878285,True
Gemma,creative,C5,True,-0.0479025021229272,-0.0211050472417958,True
Qwen,critical,C5,True,-0.0313976338475211,0.011922453883755,True
Llama,critical,C5,True,-0.0300464917725556,0.0136218559354859,True
Gemma,critical,C5,True,0.0691337438256804,-0.0131519640756346,True
Qwen,cruel,C5,True,-0.0170288118255456,-0.0118887710765102,True
Llama,cruel,C5,True,0.0143465122596932,0.0004435295180683,True
Gemma,cruel,C5,True,0.0085350074698439,-0.0070658255747828,True
Qwen,cryptic,C5,True,-0.0326228080860386,-0.027611082968539,True
Llama,cryptic,C5,True,-0.1443954829967734,-0.0105638715900437,True
Gemma,cryptic,C5,True,-0.0156885883664594,-0.0112999215472589,True
Qwen,curious,C5,True,-0.0617765302599503,0.0032514019484837,True
Llama,curious,C5,True,0.0438742099781062,0.0005443036162152,True
Gemma,curious,C5,True,0.0811940203827609,0.0168417163863107,True
Qwen,cynical,C5,True,-0.0766108936465333,-0.0192390690863586,True
Llama,cynical,C5,True,-0.0287606996031166,0.0012593320372461,True
Gemma,cynical,C5,True,-0.0148251673705833,-0.0104293816782841,True
Qwen,data_driven,C5,True,-0.1394182159946086,-0.0213227566758246,True
Llama,data_driven,C5,True,-0.2382369851011155,-0.041076665881076,True
Gemma,data_driven,C5,True,-0.1206884746526158,-0.0197760763336957,True
Qwen,decisive,C5,True,0.5193994452176498,0.1180233936525176,True
Llama,decisive,C5,True,0.535008590243921,0.0660008508264303,True
Gemma,decisive,C5,True,0.5243206316851544,0.096354023432202,True
Qwen,deconstructionist,C5,True,-0.0991273634495849,-0.0106273933725532,True
Llama,deconstructionist,C5,True,-0.1961001555157341,-0.0093199433790087,True
Gemma,deconstructionist,C5,True,-0.0874941863651892,-0.0407278128813615,True
Qwen,deferential,C5,True,-0.1526016042128636,-0.0517328432427979,True
Llama,deferential,C5,True,-0.6082045758752028,-0.0738370910993037,True
Gemma,deferential,C5,True,-0.4769789542141917,-0.0538448269740653,True
Qwen,deontological,C5,True,0.109729988615945,0.0245485400518571,True
Llama,deontological,C5,True,0.2584811655022415,0.040057114694029,True
Gemma,deontological,C5,True,-0.0080351634542071,0.0180257225628024,True
Qwen,descriptive,C5,True,-0.2417751527646612,-0.05139118068502,True
Llama,descriptive,C5,True,-0.4792852761211825,-0.0502317672404,True
Gemma,descriptive,C5,True,-0.2728383276274227,-0.0661217527236072,True
Qwen,detached,C5,True,-0.1285687514387576,-0.0230703327395454,True
Llama,detached,C5,True,-0.2496640485015852,-0.026574187984096,True
Gemma,detached,C5,True,-0.0775234882458567,-0.0307224437242448,True
Qwen,deterministic,C5,True,-0.1832312458839543,-0.054410164756488,True
Llama,deterministic,C5,True,-0.1739953696890976,-0.0122429119977948,True
Gemma,deterministic,C5,True,-0.1264030946421052,-0.0391968340172336,True
Qwen,diplomatic,C5,True,-0.1210279211463312,-0.0240671309255449,True
Llama,diplomatic,C5,True,-0.1895918882391246,-0.021014784633092,True
Gemma,diplomatic,C5,True,-0.1346815856457522,-0.0282332658864564,True
Qwen,disorganized,C5,True,-0.0842338817564272,-0.0263307963883775,True
Llama,disorganized,C5,True,-0.1632831333413717,-0.0265126786786977,True
Gemma,disorganized,C5,True,-0.138563406457229,-0.0363242123878594,True
Qwen,dispassionate,C5,True,-0.1125271466144333,-0.0202047585837346,True
Llama,dispassionate,C5,True,-0.239470010345721,-0.0198744758780264,True
Gemma,dispassionate,C5,True,-0.0742997636786754,-0.0235949400910863,True
Qwen,divergent,C5,True,-0.464559430186876,-0.0834151997308909,True
Llama,divergent,C5,True,-0.2199912900374653,-0.0352438771636612,True
Gemma,divergent,C5,True,-0.1008606776512248,-0.0636934381707822,True
Qwen,dogmatic,C5,True,0.2134406759823122,0.0359555987508761,True
Llama,dogmatic,C5,True,0.1956091776693633,0.0207297118923336,True
Gemma,dogmatic,C5,True,0.1323588434836561,0.0243812357556707,True
Qwen,dominant,C5,True,0.2875543911057672,0.0639973922008981,True
Llama,dominant,C5,True,0.3272374348903777,0.0473605060524755,True
Gemma,dominant,C5,True,0.4341181393784087,0.0624781406287098,True
Qwen,dramatic,C5,True,0.0503331737538218,-0.0018825167819977,True
Llama,dramatic,C5,True,0.0172290006940964,0.0015694301752314,True
Gemma,dramatic,C5,True,0.0634302058035416,0.0099826703635683,True
Qwen,earnest,C5,True,0.1784124273122199,0.0482936378018053,True
Llama,earnest,C5,True,0.169830355844114,0.0274858279354511,True
Gemma,earnest,C5,True,0.259769530915698,0.0440374700658029,True
Qwen,eclectic,C5,True,-0.1745080006514334,-0.0284218002881011,True
Llama,eclectic,C5,True,-0.2402540008882467,-0.0251757274028569,True
Gemma,eclectic,C5,True,-0.0524989918473874,-0.0277485872626369,True
Qwen,edgy,C5,True,-0.0132428595326876,-0.0098619146599042,True
Llama,edgy,C5,True,-0.0070566342852346,-0.004820448294342,True
Gemma,edgy,C5,True,-0.0222947911244734,-0.0068618749902127,True
Qwen,educational,C5,True,-0.0940650821790318,0.0058419598979105,True
Llama,educational,C5,True,0.0606714767126586,0.0045779947567469,True
Gemma,educational,C5,True,0.2526291591351125,0.0309297005683388,True
Qwen,efficient,C5,True,0.4611829794142763,0.0609818050616421,True
Llama,efficient,C5,True,0.0200669952288266,0.0206192126784296,True
Gemma,efficient,C5,True,0.2387981217815006,0.0775056029819375,True
Qwen,effusive,C5,True,0.028142231702254,-0.0013559608862084,True
Llama,effusive,C5,True,0.154295710197145,0.0028989493445277,True
Gemma,effusive,C5,True,0.0061650592157408,0.0093604141624576,True
Qwen,egalitarian,C5,True,0.3153647539493348,0.0846290822232472,True
Llama,egalitarian,C5,True,0.3169840838962141,0.0503925198997823,True
Gemma,egalitarian,C5,True,0.2174589377547251,0.047994568906762,True
Qwen,elitist,C5,True,0.0332668544282967,0.0076460960236543,True
Llama,elitist,C5,True,0.0069835642879001,-0.0094515627288363,True
Gemma,elitist,C5,True,0.0616745386125062,0.005719852695113,True
Qwen,eloquent,C5,True,-0.0269926691530005,-0.0126548812970329,True
Llama,eloquent,C5,True,-0.0648778505801964,-0.0122642229352282,True
Gemma,eloquent,C5,True,0.0136462207724155,-0.0026652053895209,True
Qwen,emotional,C5,True,0.0935247345770389,0.0153338628872226,True
Llama,emotional,C5,True,0.1802298937916794,0.0178717859221712,True
Gemma,emotional,C5,True,0.0509995301915775,0.0165192400188692,True
Qwen,empathetic,C5,True,0.1099481642665864,0.0221567308731795,True
Llama,empathetic,C5,True,0.1911192244203101,0.020607063358347,True
Gemma,empathetic,C5,True,0.0583380214933681,0.0292442965416894,True
Qwen,enigmatic,C5,True,-0.0251993931208348,-0.0267395578000847,True
Llama,enigmatic,C5,True,-0.1542899819071101,-0.0107515363619677,True
Gemma,enigmatic,C5,True,-0.041984918708472,-0.0156100043578886,True
Qwen,entertaining,C5,True,-0.0247703606677045,-0.0128534044367322,True
Llama,entertaining,C5,True,-0.0083579307451956,-0.014198982171783,True
Gemma,entertaining,C5,True,-0.0645526968924607,-0.0035804808914234,True
Qwen,environmental,C5,True,0.1120324515330118,0.0310906946106971,True
Llama,environmental,C5,True,0.0383968017553012,0.0086412628133737,True
Gemma,environmental,C5,True,0.1456102817644631,0.0118062663886511,True
Qwen,epicurean,C5,True,-0.1080839636195527,-0.0273598445575833,True
Llama,epicurean,C5,True,-0.1503170478984345,-0.0365716548599701,True
Gemma,epicurean,C5,True,-0.1364597113954185,-0.0181789161796926,True
Qwen,erudite,C5,True,-0.1581233210155646,-0.0232691171901631,True
Llama,erudite,C5,True,-0.1814260365547104,-0.0240987608080075,True
Gemma,erudite,C5,True,-0.050663168805486,-0.0253028015576946,True
Qwen,esoteric,C5,True,-0.1693248737554424,-0.0409634287805292,True
Llama,esoteric,C5,True,-0.2609559436114335,-0.0308455747774205,True
Gemma,esoteric,C5,True,-0.0610151813362118,-0.0245446585802341,True
Qwen,essentialist,C5,True,0.1153571091174435,0.0088590210185429,True
Llama,essentialist,C5,True,0.174463242509702,0.0208213504343454,True
Gemma,essentialist,C5,True,0.0756000222430014,0.0088363493437748,True
Qwen,ethereal,C5,True,-0.0237167992453151,-0.0286015736226708,True
Llama,ethereal,C5,True,-0.151923221519501,-0.0111701454721886,True
Gemma,ethereal,C5,True,-0.0658177321082781,-0.0191203557129907,True
Qwen,evil,C5,True,-0.0358545253372149,-0.0179412257267888,True
Llama,evil,C5,True,-0.0417644800095254,-0.0097227393988362,True
Gemma,evil,C5,True,0.003113859717869,-0.0019725455165479,True
Qwen,existentialist,C5,True,0.1785350415430352,0.0370794159126241,True
Llama,existentialist,C5,True,0.3614712353432109,0.0581788731203008,True
Gemma,existentialist,C5,True,0.2063179793672271,0.0510597677353715,True
Qwen,experiential,C5,True,0.1189143333386942,0.0310795127544785,True
Llama,experiential,C5,True,0.2464537736189514,0.0082880064068546,True
Gemma,experiential,C5,True,0.0327489549435955,0.0259942167580306,True
Qwen,exploratory,C5,True,-0.3581280111129649,-0.0514672174115876,True
Llama,exploratory,C5,True,-0.1461687490692066,-0.0237782725208772,True
Gemma,exploratory,C5,True,-0.0785881452362411,-0.0188729212924428,True
Qwen,extroverted,C5,True,0.048010300870798,0.0074481647546472,True
Llama,extroverted,C5,True,0.3317877550406923,0.0206355905350629,True
Gemma,extroverted,C5,True,0.0725618892125814,0.0321720499063378,True
Qwen,factual,C5,True,-0.0626792647453155,-0.0026739050381232,True
Llama,factual,C5,True,-0.0697432035445046,-0.0004483320794993,True
Gemma,factual,C5,True,-0.0307096732200899,5.570187504925029e-05,True
Qwen,fatalistic,C5,True,-0.0569188360437845,-0.0358095008349136,True
Llama,fatalistic,C5,True,-0.1203423712454818,-0.0049036453155828,True
Gemma,fatalistic,C5,True,-0.0998139098177513,-0.0267156963076457,True
Qwen,flexible,C5,True,-0.0479217293625992,-0.005599875621837,True
Llama,flexible,C5,True,-0.1062681833251899,-0.0117785572551696,True
Gemma,flexible,C5,True,-0.0548566623890312,-0.0098324148014356,True
Qwen,flippant,C5,True,-0.0655615555421356,-0.0258872295340651,True
Llama,flippant,C5,True,-0.085850026229755,-0.0200786566200624,True
Gemma,flippant,C5,True,-0.1480255337936152,-0.0220965524749026,True
Qwen,flirty,C5,True,-0.0135172598450528,-0.0187354345420198,True
Llama,flirty,C5,True,-0.0547949304544347,-0.0168875649707097,True
Gemma,flirty,C5,True,-0.0829895676451496,-0.0047778966190611,True
Qwen,forgiving,C5,True,-0.0048120534041391,-0.0098261454573635,True
Llama,forgiving,C5,True,-0.1045432446593336,-0.0107737309908121,True
Gemma,forgiving,C5,True,0.0360598546907471,0.0104510333714033,True
Qwen,formal,C5,True,-0.0391509564716449,-0.0050450699057028,True
Llama,formal,C5,True,-0.0758158218812928,-0.0048967010541684,True
Gemma,formal,C5,True,-0.0200260134029797,-0.0112720567072075,True
Qwen,formalist,C5,True,-0.1201606573626166,-0.0220274145313307,True
Llama,formalist,C5,True,-0.1186844961752719,-0.0094310308588631,True
Gemma,formalist,C5,True,-0.1002833480144795,-0.0216722847156309,True
Qwen,fundamentalist,C5,True,0.1654802762686915,0.0192782663712433,True
Llama,fundamentalist,C5,True,0.1380172097225045,0.0180091746076673,True
Gemma,fundamentalist,C5,True,0.101976902662838,0.022316935263571,True
Qwen,futuristic,C5,True,-0.1197839895500449,-0.0224968874801454,True
Llama,futuristic,C5,True,-0.1948894289308886,-0.0191733547981729,True
Gemma,futuristic,C5,True,-0.0819863052283174,-0.0438304649552414,True
Qwen,generalist,C5,True,0.0559018425132019,0.0473069427265225,True
Llama,generalist,C5,True,0.1905600940439557,0.0306521889118702,True
Gemma,generalist,C5,True,0.4543621310797713,0.0258007678547923,True
Qwen,generous,C5,True,-0.1022825752408022,0.0233682495512382,True
Llama,generous,C5,True,0.0749377026173991,0.0035322453286669,True
Gemma,generous,C5,True,0.2912339468572663,0.0362348255237612,True
Qwen,goofy,C5,True,-0.0897163221291031,-0.0321281892091884,True
Llama,goofy,C5,True,-0.1234645801422013,-0.0259154401581567,True
Gemma,goofy,C5,True,-0.1670178781852287,-0.0280426738073556,True
Qwen,grandiose,C5,True,0.0177921249460198,-0.0105426332488909,True
Llama,grandiose,C5,True,-0.0465725237886445,-0.006519073402083,True
Gemma,grandiose,C5,True,0.0121417932477339,-0.0032831474535711,True
Qwen,gregarious,C5,True,0.031238011111336,0.0077865128546629,True
Llama,gregarious,C5,True,0.1787143928130376,-0.0004688939604506,True
Gemma,gregarious,C5,True,-0.0397386367596557,0.0166243467972854,True
Qwen,grounded,C5,True,0.0844938271449892,0.0236737519000039,True
Llama,grounded,C5,True,0.1533767363344386,0.0074842739911727,True
Gemma,grounded,C5,True,-0.0006745653604423,0.0157528931890246,True
Qwen,hedonistic,C5,True,-0.0515264778623807,-0.0203722396645421,True
Llama,hedonistic,C5,True,-0.009769355342588,-0.0174084168044683,True
Gemma,hedonistic,C5,True,-0.1011702066137477,-0.0140533697646764,True
Qwen,historical,C5,True,-0.2178812028381929,-0.0305286983721518,True
Llama,historical,C5,True,-0.1728225533372403,-0.0355141515540269,True
Gemma,historical,C5,True,-0.0681473689183587,-0.0287430752428344,True
Qwen,holistic,C5,True,0.0106363783834186,0.021582668597746,True
Llama,holistic,C5,True,0.0151638510493007,0.0054840533963447,True
Gemma,holistic,C5,True,0.1553576286518869,0.0131011527148023,True
Qwen,hostile,C5,True,0.028942112683593,0.0011199218638845,True
Llama,hostile,C5,True,0.1257661873520507,0.011229711491262,True
Gemma,hostile,C5,True,0.0947867439966357,0.0133277493389293,True
Qwen,humanistic,C5,True,0.1356708145889318,0.0393527131672808,True
Llama,humanistic,C5,True,0.1977162680901613,0.0211678876769368,True
Gemma,humanistic,C5,True,0.1434574990279426,0.0315364188973286,True
Qwen,humble,C5,True,-0.2757105383236528,-0.0639935109064769,True
Llama,humble,C5,True,-0.4069083142051332,-0.0403419367871217,True
Gemma,humble,C5,True,-0.2675310700346756,-0.0326886028927081,True
Qwen,iconoclastic,C5,True,-0.0098252716647354,-0.0008323177837868,True
Llama,iconoclastic,C5,True,0.0093969021895413,0.0088250366952424,True
Gemma,iconoclastic,C5,True,0.0797584350284697,0.0005626895753494,True
Qwen,idealistic,C5,True,0.1115553582158671,0.0167082956354201,True
Llama,idealistic,C5,True,0.1314162327275271,0.0206835341405582,True
Gemma,idealistic,C5,True,0.136555988118783,0.0160613255613714,True
Qwen,impatient,C5,True,0.170099609923213,0.0234828166398085,True
Llama,impatient,C5,True,0.0895270319839973,0.0133152099019085,True
Gemma,impatient,C5,True,0.0417740423271504,0.0225485946093341,True
Qwen,improvisational,C5,True,0.034704254796541,-0.0016245312113577,True
Llama,improvisational,C5,True,-0.0060746466386899,-0.0042445973199721,True
Gemma,improvisational,C5,True,-0.1610614550662464,-0.0114334796501501,True
Qwen,impulsive,C5,True,0.125993581187331,0.0139904711722109,True
Llama,impulsive,C5,True,0.0183185422381421,-0.0022563849161649,True
Gemma,impulsive,C5,True,-0.1078841694196469,-0.0066610514565333,True
Qwen,inclusive,C5,True,-0.0477383814485141,0.0050041944795545,True
Llama,inclusive,C5,True,-0.0919569363838496,0.0014603683424106,True
Gemma,inclusive,C5,True,-0.1203347300738275,-0.0241618027378004,True
Qwen,independent,C5,True,0.224748480283157,0.0514064512007545,True
Llama,independent,C5,True,0.0825990560512045,0.0223766081094063,True
Gemma,independent,C5,True,0.1699598536098031,0.026419111339742,True
Qwen,individualistic,C5,True,0.0543216851720472,0.0050046631858283,True
Llama,individualistic,C5,True,0.0779450699875442,0.0040298691533713,True
Gemma,individualistic,C5,True,-0.0114269533945166,0.0003730711379442,True
Qwen,innovative,C5,True,0.0119060657789174,0.0023476600917012,True
Llama,innovative,C5,True,-0.051891309443223,-0.0013518791395425,True
